id,key,value,type
71311265,source,massgis_import_v0.1_20071009094422,regular
71311265,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311273,source,massgis_import_v0.1_20071009094422,regular
71311273,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311285,source,massgis_import_v0.1_20071009094422,regular
71311285,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311299,source,massgis_import_v0.1_20071009094422,regular
71311299,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311311,source,massgis_import_v0.1_20071009094422,regular
71311311,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311336,source,massgis_import_v0.1_20071009094422,regular
71311336,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311348,source,massgis_import_v0.1_20071009094422,regular
71311348,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311360,source,massgis_import_v0.1_20071009094422,regular
71311374,source,massgis_import_v0.1_20071009094422,regular
71311389,source,massgis_import_v0.1_20071009094422,regular
71311389,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311404,source,massgis_import_v0.1_20071009094422,regular
71311404,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311419,source,massgis_import_v0.1_20071009094422,regular
71311419,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311458,source,massgis_import_v0.1_20071009094422,regular
71311458,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311480,source,massgis_import_v0.1_20071009094422,regular
71311480,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311490,source,massgis_import_v0.1_20071009094422,regular
71311490,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311504,source,massgis_import_v0.1_20071009094422,regular
71311504,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311515,source,massgis_import_v0.1_20071009094422,regular
71311515,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311541,source,massgis_import_v0.1_20071009094422,regular
71311562,source,massgis_import_v0.1_20071009094422,regular
71311562,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311580,source,massgis_import_v0.1_20071009094422,regular
71311580,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311609,source,massgis_import_v0.1_20071009094422,regular
71311609,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311646,source,massgis_import_v0.1_20071009094422,regular
71311646,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311657,source,massgis_import_v0.1_20071009094422,regular
71311657,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311665,source,massgis_import_v0.1_20071009094422,regular
71311665,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311675,source,massgis_import_v0.1_20071009094422,regular
71311675,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311695,source,massgis_import_v0.1_20071009094422,regular
71311695,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311705,source,massgis_import_v0.1_20071009094422,regular
71311724,source,massgis_import_v0.1_20071009094422,regular
71311732,source,massgis_import_v0.1_20071009094422,regular
71311732,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311747,source,massgis_import_v0.1_20071009094422,regular
71311747,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311768,source,massgis_import_v0.1_20071009094422,regular
71311775,source,massgis_import_v0.1_20071009094422,regular
71311775,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311804,source,massgis_import_v0.1_20071009094422,regular
71311804,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311828,source,massgis_import_v0.1_20071009094422,regular
71311828,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311850,source,massgis_import_v0.1_20071009094422,regular
71311850,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311888,source,massgis_import_v0.1_20071009094422,regular
71311888,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311901,source,massgis_import_v0.1_20071009094422,regular
71311901,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311906,source,massgis_import_v0.1_20071009094422,regular
71311906,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311917,source,massgis_import_v0.1_20071009094422,regular
71311917,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311927,source,massgis_import_v0.1_20071009094422,regular
71311927,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71311959,source,massgis_import_v0.1_20071009094422,regular
71311959,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312072,source,massgis_import_v0.1_20071009094422,regular
71312072,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312086,source,massgis_import_v0.1_20071009094422,regular
71312104,source,massgis_import_v0.1_20071009094422,regular
71312104,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312117,source,massgis_import_v0.1_20071009094422,regular
71312117,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312144,source,massgis_import_v0.1_20071009094422,regular
71312144,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312180,source,massgis_import_v0.1_20071009094422,regular
71312180,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312202,source,massgis_import_v0.1_20071009094422,regular
71312202,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312227,source,massgis_import_v0.1_20071009094422,regular
71312227,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312237,source,massgis_import_v0.1_20071009094422,regular
71312237,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312253,source,massgis_import_v0.1_20071009094422,regular
71312253,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312286,source,massgis_import_v0.1_20071009094422,regular
71312286,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312293,source,massgis_import_v0.1_20071009094422,regular
71312293,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312319,source,massgis_import_v0.1_20071009094422,regular
71312332,source,massgis_import_v0.1_20071009094422,regular
71312332,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312357,source,massgis_import_v0.1_20071009094422,regular
71312357,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312380,source,massgis_import_v0.1_20071009094422,regular
71312380,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312393,source,massgis_import_v0.1_20071009094422,regular
71312393,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312404,source,massgis_import_v0.1_20071009094422,regular
71312404,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312413,source,massgis_import_v0.1_20071009094422,regular
71312426,source,massgis_import_v0.1_20071009094422,regular
71312426,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312443,source,massgis_import_v0.1_20071009094422,regular
71312443,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312468,source,massgis_import_v0.1_20071009094422,regular
71312468,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312477,source,massgis_import_v0.1_20071009094422,regular
71312477,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312487,source,massgis_import_v0.1_20071009094422,regular
71312487,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312502,source,massgis_import_v0.1_20071009094422,regular
71312502,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312515,source,massgis_import_v0.1_20071009094422,regular
71312515,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312529,source,massgis_import_v0.1_20071009094422,regular
71312529,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312540,source,massgis_import_v0.1_20071009094422,regular
71312540,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312564,source,massgis_import_v0.1_20071009094422,regular
71312564,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312575,source,massgis_import_v0.1_20071009094422,regular
71312575,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312609,source,massgis_import_v0.1_20071009094422,regular
71312609,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312625,source,massgis_import_v0.1_20071009094422,regular
71312625,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312636,source,massgis_import_v0.1_20071009094422,regular
71312636,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312647,source,massgis_import_v0.1_20071009094422,regular
71312647,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312659,source,massgis_import_v0.1_20071009094422,regular
71312659,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312696,source,massgis_import_v0.1_20071009094422,regular
71312696,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312711,source,massgis_import_v0.1_20071009094422,regular
71312711,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312724,source,massgis_import_v0.1_20071009094422,regular
71312724,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312738,source,massgis_import_v0.1_20071009094422,regular
71312738,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312752,source,massgis_import_v0.1_20071009094422,regular
71312752,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312766,source,massgis_import_v0.1_20071009094422,regular
71312766,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312806,source,massgis_import_v0.1_20071009094422,regular
71312806,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312823,source,massgis_import_v0.1_20071009094422,regular
71312823,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312828,source,massgis_import_v0.1_20071009094422,regular
71312828,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312832,source,massgis_import_v0.1_20071009094422,regular
71312832,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312843,source,massgis_import_v0.1_20071009094422,regular
71312843,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312871,source,massgis_import_v0.1_20071009094422,regular
71312871,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312886,source,massgis_import_v0.1_20071009094422,regular
71312886,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312896,source,massgis_import_v0.1_20071009094422,regular
71312896,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312903,source,massgis_import_v0.1_20071009094422,regular
71312931,source,massgis_import_v0.1_20071009094422,regular
71312931,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71312943,source,massgis_import_v0.1_20071009094422,regular
71312943,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313016,source,massgis_import_v0.1_20071009094422,regular
71313016,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313029,source,massgis_import_v0.1_20071009094422,regular
71313053,source,massgis_import_v0.1_20071009094422,regular
71313053,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313065,source,massgis_import_v0.1_20071009094422,regular
71313065,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313084,source,massgis_import_v0.1_20071009094422,regular
71313084,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313109,source,massgis_import_v0.1_20071009094422,regular
71313109,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313123,source,massgis_import_v0.1_20071009094422,regular
71313123,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313134,source,massgis_import_v0.1_20071009094422,regular
71313134,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313145,source,massgis_import_v0.1_20071009094422,regular
71313145,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313170,source,massgis_import_v0.1_20071009094422,regular
71313170,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313182,source,massgis_import_v0.1_20071009094422,regular
71313182,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313195,source,massgis_import_v0.1_20071009094422,regular
71313195,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313206,source,massgis_import_v0.1_20071009094422,regular
71313206,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313209,source,massgis_import_v0.1_20071009094422,regular
71313209,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313221,source,massgis_import_v0.1_20071009094422,regular
71313221,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313231,source,massgis_import_v0.1_20071009094422,regular
71313231,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313242,source,massgis_import_v0.1_20071009094422,regular
71313242,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313252,source,massgis_import_v0.1_20071009094422,regular
71313252,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313270,source,massgis_import_v0.1_20071009094422,regular
71313270,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313290,source,massgis_import_v0.1_20071009094422,regular
71313290,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313300,source,massgis_import_v0.1_20071009094422,regular
71313300,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313313,source,massgis_import_v0.1_20071009094422,regular
71313313,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313328,source,massgis_import_v0.1_20071009094422,regular
71313328,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313339,source,massgis_import_v0.1_20071009094422,regular
71313339,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313350,source,massgis_import_v0.1_20071009094422,regular
71313350,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313379,source,massgis_import_v0.1_20071009094422,regular
71313391,source,massgis_import_v0.1_20071009094422,regular
71313391,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313400,source,massgis_import_v0.1_20071009094422,regular
71313400,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313407,source,massgis_import_v0.1_20071009094422,regular
71313407,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313421,source,massgis_import_v0.1_20071009094422,regular
71313421,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313434,source,massgis_import_v0.1_20071009094422,regular
71313434,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313446,source,massgis_import_v0.1_20071009094422,regular
71313446,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313478,source,massgis_import_v0.1_20071009094422,regular
71313478,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313493,source,massgis_import_v0.1_20071009094422,regular
71313493,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313506,source,massgis_import_v0.1_20071009094422,regular
71313506,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313523,source,massgis_import_v0.1_20071009094422,regular
71313581,source,massgis_import_v0.1_20071009094422,regular
71313581,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313597,source,massgis_import_v0.1_20071009094422,regular
71313597,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313605,source,massgis_import_v0.1_20071009094422,regular
71313605,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313619,source,massgis_import_v0.1_20071009094422,regular
71313619,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313627,source,massgis_import_v0.1_20071009094422,regular
71313627,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313641,source,massgis_import_v0.1_20071009094422,regular
71313641,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313664,source,massgis_import_v0.1_20071009094422,regular
71313664,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313678,source,massgis_import_v0.1_20071009094422,regular
71313689,source,massgis_import_v0.1_20071009094422,regular
71313689,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313738,source,massgis_import_v0.1_20071009094422,regular
71313738,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313747,source,massgis_import_v0.1_20071009094422,regular
71313747,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313762,source,massgis_import_v0.1_20071009094422,regular
71313775,source,massgis_import_v0.1_20071009094422,regular
71313775,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313789,source,massgis_import_v0.1_20071009094422,regular
71313805,source,massgis_import_v0.1_20071009094422,regular
71313805,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313865,source,massgis_import_v0.1_20071009094422,regular
71313865,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313876,source,massgis_import_v0.1_20071009094422,regular
71313876,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313901,source,massgis_import_v0.1_20071009094422,regular
71313901,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313908,source,massgis_import_v0.1_20071009094422,regular
71313908,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313918,source,massgis_import_v0.1_20071009094422,regular
71313918,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313929,source,massgis_import_v0.1_20071009094422,regular
71313929,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313939,source,massgis_import_v0.1_20071009094422,regular
71313939,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313950,source,massgis_import_v0.1_20071009094422,regular
71313950,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313977,source,massgis_import_v0.1_20071009094422,regular
71313977,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71313988,source,massgis_import_v0.1_20071009094422,regular
71313988,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314008,source,massgis_import_v0.1_20071009094422,regular
71314008,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314023,source,massgis_import_v0.1_20071009094422,regular
71314038,source,massgis_import_v0.1_20071009094422,regular
71314038,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314066,source,massgis_import_v0.1_20071009094422,regular
71314066,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314077,source,massgis_import_v0.1_20071009094422,regular
71314077,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314091,source,massgis_import_v0.1_20071009094422,regular
71314091,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314105,source,massgis_import_v0.1_20071009094422,regular
71314105,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314133,source,massgis_import_v0.1_20071009094422,regular
71314133,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314146,source,massgis_import_v0.1_20071009094422,regular
71314146,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314163,source,massgis_import_v0.1_20071009094422,regular
71314163,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314177,source,massgis_import_v0.1_20071009094422,regular
71314177,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314202,source,massgis_import_v0.1_20071009094422,regular
71314202,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314214,source,massgis_import_v0.1_20071009094422,regular
71314235,source,massgis_import_v0.1_20071009094422,regular
71314235,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314240,source,massgis_import_v0.1_20071009094422,regular
71314240,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314255,source,massgis_import_v0.1_20071009094422,regular
71314255,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314276,source,massgis_import_v0.1_20071009094422,regular
71314276,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314291,source,massgis_import_v0.1_20071009094422,regular
71314291,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314312,source,massgis_import_v0.1_20071009094422,regular
71314312,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314318,source,massgis_import_v0.1_20071009094422,regular
71314318,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314335,source,massgis_import_v0.1_20071009094422,regular
71314343,source,massgis_import_v0.1_20071009094422,regular
71314343,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314386,source,massgis_import_v0.1_20071009094422,regular
71314386,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314411,source,massgis_import_v0.1_20071009094422,regular
71314411,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314423,source,massgis_import_v0.1_20071009094422,regular
71314423,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314433,source,massgis_import_v0.1_20071009094422,regular
71314433,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314445,source,massgis_import_v0.1_20071009094422,regular
71314445,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314489,source,massgis_import_v0.1_20071009094422,regular
71314489,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314504,source,massgis_import_v0.1_20071009094422,regular
71314504,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314517,source,massgis_import_v0.1_20071009094422,regular
71314517,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314531,source,massgis_import_v0.1_20071009094422,regular
71314531,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314549,source,massgis_import_v0.1_20071009094422,regular
71314549,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314572,source,massgis_import_v0.1_20071009094422,regular
71314572,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314586,source,massgis_import_v0.1_20071009094422,regular
71314586,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314597,source,massgis_import_v0.1_20071009094422,regular
71314597,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314612,source,massgis_import_v0.1_20071009094422,regular
71314612,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314624,source,massgis_import_v0.1_20071009094422,regular
71314624,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314636,source,massgis_import_v0.1_20071009094422,regular
71314636,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314646,source,massgis_import_v0.1_20071009094422,regular
71314646,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314661,source,massgis_import_v0.1_20071009094422,regular
71314661,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314696,source,massgis_import_v0.1_20071009094422,regular
71314696,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314705,source,massgis_import_v0.1_20071009094422,regular
71314705,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314721,source,massgis_import_v0.1_20071009094422,regular
71314721,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314775,source,massgis_import_v0.1_20071009094422,regular
71314789,source,massgis_import_v0.1_20071009094422,regular
71314789,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314802,source,massgis_import_v0.1_20071009094422,regular
71314802,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314810,source,massgis_import_v0.1_20071009094422,regular
71314810,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314829,source,massgis_import_v0.1_20071009094422,regular
71314829,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314852,source,massgis_import_v0.1_20071009094422,regular
71314852,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314862,source,massgis_import_v0.1_20071009094422,regular
71314873,source,massgis_import_v0.1_20071009094422,regular
71314873,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314884,source,massgis_import_v0.1_20071009094422,regular
71314884,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314899,source,massgis_import_v0.1_20071009094422,regular
71314899,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314907,source,massgis_import_v0.1_20071009094422,regular
71314907,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314923,source,massgis_import_v0.1_20071009094422,regular
71314923,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314966,source,massgis_import_v0.1_20071009094422,regular
71314966,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314970,source,massgis_import_v0.1_20071009094422,regular
71314970,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314989,source,massgis_import_v0.1_20071009094422,regular
71314989,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71314998,source,massgis_import_v0.1_20071009094422,regular
71314998,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315004,source,massgis_import_v0.1_20071009094422,regular
71315004,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315009,source,massgis_import_v0.1_20071009094422,regular
71315009,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315017,source,massgis_import_v0.1_20071009094422,regular
71315017,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315029,source,massgis_import_v0.1_20071009094422,regular
71315029,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315033,source,massgis_import_v0.1_20071009094422,regular
71315033,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315039,source,massgis_import_v0.1_20071009094422,regular
71315039,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315044,source,massgis_import_v0.1_20071009094422,regular
71315044,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315053,source,massgis_import_v0.1_20071009094422,regular
71315053,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315073,source,massgis_import_v0.1_20071009094422,regular
71315073,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315085,source,massgis_import_v0.1_20071009094422,regular
71315085,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315093,source,massgis_import_v0.1_20071009094422,regular
71315093,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315138,source,massgis_import_v0.1_20071009094422,regular
71315138,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315152,source,massgis_import_v0.1_20071009094422,regular
71315152,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315165,source,massgis_import_v0.1_20071009094422,regular
71315165,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315176,source,massgis_import_v0.1_20071009094422,regular
71315176,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315187,source,massgis_import_v0.1_20071009094422,regular
71315187,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315201,source,massgis_import_v0.1_20071009094422,regular
71315201,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315207,source,massgis_import_v0.1_20071009094422,regular
71315207,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315218,source,massgis_import_v0.1_20071009094422,regular
71315225,source,massgis_import_v0.1_20071009094422,regular
71315233,source,massgis_import_v0.1_20071009094422,regular
71315233,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315244,source,massgis_import_v0.1_20071009094422,regular
71315244,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315253,source,massgis_import_v0.1_20071009094422,regular
71315253,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315266,source,massgis_import_v0.1_20071009094422,regular
71315266,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315274,source,massgis_import_v0.1_20071009094422,regular
71315274,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315291,source,massgis_import_v0.1_20071009094422,regular
71315291,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315307,source,massgis_import_v0.1_20071009094422,regular
71315307,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315322,source,massgis_import_v0.1_20071009094422,regular
71315322,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315331,source,massgis_import_v0.1_20071009094422,regular
71315331,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315342,source,massgis_import_v0.1_20071009094422,regular
71315342,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315375,source,massgis_import_v0.1_20071009094422,regular
71315375,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315391,source,massgis_import_v0.1_20071009094422,regular
71315391,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315415,source,massgis_import_v0.1_20071009094422,regular
71315415,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315439,source,massgis_import_v0.1_20071009094422,regular
71315466,source,massgis_import_v0.1_20071009094422,regular
71315466,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315479,source,massgis_import_v0.1_20071009094422,regular
71315479,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315495,source,massgis_import_v0.1_20071009094422,regular
71315495,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315508,source,massgis_import_v0.1_20071009094422,regular
71315529,source,massgis_import_v0.1_20071009094422,regular
71315529,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315552,source,massgis_import_v0.1_20071009094422,regular
71315552,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315568,source,massgis_import_v0.1_20071009094422,regular
71315568,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315594,source,massgis_import_v0.1_20071009094422,regular
71315594,attribution,Office of Geographic and Environmental Information (MassGIS),regular
